Product_ID	Product_Name	Category
TEC-PH-10002624	"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"	Technology
OFF-PA-10000019	Star Micronics TSP100 TSP143LAN Receipt Printer	Office Supplies
TEC-PH-10002885	Xerox 1955	Technology
TEC-PH-10000895	"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"	Technology
FUR-TA-10002356	"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"	Furniture
FUR-CH-10001270	Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner	Furniture
TEC-MA-10000488	Lexmark 20R1285 X6650 Wireless All-in-One Printer	Technology
OFF-PA-10003729	Nokia Lumia 1020	Office Supplies
OFF-AR-10003056	Acme Serrated Blade Letter Opener	Office Supplies
OFF-AP-10002518	Okidata B401 Printer	Office Supplies
OFF-LA-10000240	Xerox Blank Computer Paper	Office Supplies
FUR-FU-10000629	4009 Highlighters	Furniture
OFF-AP-10001005	Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs	Office Supplies
OFF-PA-10002377	Self-Adhesive Address Labels for Typewriters with Dispenser Box	Office Supplies
FUR-CH-10000988	Office Star - Task Chair with Contemporary Loop Arms	Furniture
OFF-LA-10001074	Grip Seal Envelopes	Office Supplies
FUR-FU-10001986	Penpower WorldCard Pro Card Scanner	Furniture
TEC-AC-10003027	Sony 8GB Class 10 Micro SDHC R40 Memory Card	Technology
OFF-PA-10001804	RCA ViSYS 25425RE1 Corded phone	Office Supplies
FUR-FU-10004973	Cisco 8961 IP Phone Charcoal	Furniture
FUR-CH-10002602	"Eureka Hand Vacuum, Bagless"	Furniture
OFF-BI-10004140	LG G2	Office Supplies
OFF-ST-10000464	Eldon Jumbo ProFile Portable File Boxes Graphite/Black	Office Supplies
